pin,slack
ident_coreinst/IICE_INST/b8_uKr_IFLY/b3_PLF_0_a8_0_0:B,
ident_coreinst/IICE_INST/b8_uKr_IFLY/b3_PLF_0_a8_0_0:C,
ident_coreinst/IICE_INST/b8_uKr_IFLY/b3_PLF_0_a8_0_0:Y,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_21:B,2848
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_21:C,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_21:IPB,2848
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_21:IPC,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_21:IPD,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_21:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[4]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[4]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[4]:EN,
ident_coreinst/output_leds_INST/b5_nUTGT/cntrl_chain/b10_nfs_M9kYfr[4]:Q,
ident_coreinst/IICE_INST/b8_uKr_IFLY/b9_PbTt39_ab_0_a2_1_1:A,
ident_coreinst/IICE_INST/b8_uKr_IFLY/b9_PbTt39_ab_0_a2_1_1:B,
ident_coreinst/IICE_INST/b8_uKr_IFLY/b9_PbTt39_ab_0_a2_1_1:C,
ident_coreinst/IICE_INST/b8_uKr_IFLY/b9_PbTt39_ab_0_a2_1_1:Y,
ident_coreinst/IICE_INST/b4_PfFz/b5_PbrtL/b6_OKctIF[0]:CLK,
ident_coreinst/IICE_INST/b4_PfFz/b5_PbrtL/b6_OKctIF[0]:D,
ident_coreinst/IICE_INST/b4_PfFz/b5_PbrtL/b6_OKctIF[0]:EN,
ident_coreinst/IICE_INST/b4_PfFz/b5_PbrtL/b6_OKctIF[0]:Q,
ident_coreinst/comm_block_INST/jtagi/b10_8Kz_rKlrtX_RNIBCIE5/U0_RGB1:A,
ident_coreinst/comm_block_INST/jtagi/b10_8Kz_rKlrtX_RNIBCIE5/U0_RGB1:Y,
ident_coreinst/IICE_INST/b5_nUTGT/cmd_r0[1]:CLK,9110
ident_coreinst/IICE_INST/b5_nUTGT/cmd_r0[1]:D,
ident_coreinst/IICE_INST/b5_nUTGT/cmd_r0[1]:Q,9110
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s[1]:CLK,6387
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s[1]:D,1304
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s[1]:EN,448
ident_coreinst/output_leds_INST/b5_nUTGT/genblk4.b7_nYhI39s[1]:Q,6387
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un28_b5_PRWcJ_axbxc3:A,7479
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un28_b5_PRWcJ_axbxc3:B,8299
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un28_b5_PRWcJ_axbxc3:Y,7479
ident_coreinst/IICE_INST/b3_SoW/b8_jAA_KlCO_1_a0_1_8_RNI3J2LB3:A,7229
ident_coreinst/IICE_INST/b3_SoW/b8_jAA_KlCO_1_a0_1_8_RNI3J2LB3:B,2300
ident_coreinst/IICE_INST/b3_SoW/b8_jAA_KlCO_1_a0_1_8_RNI3J2LB3:C,1447
ident_coreinst/IICE_INST/b3_SoW/b8_jAA_KlCO_1_a0_1_8_RNI3J2LB3:Y,1447
ident_coreinst/output_leds_INST/b4_PfFz/b5_PbrtL/b6_OKctIF4:A,
ident_coreinst/output_leds_INST/b4_PfFz/b5_PbrtL/b6_OKctIF4:B,
ident_coreinst/output_leds_INST/b4_PfFz/b5_PbrtL/b6_OKctIF4:C,
ident_coreinst/output_leds_INST/b4_PfFz/b5_PbrtL/b6_OKctIF4:D,
ident_coreinst/output_leds_INST/b4_PfFz/b5_PbrtL/b6_OKctIF4:Y,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_27:C,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_27:IPB,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_27:IPC,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_27:IPD,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[0]:A,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[0]:B,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[0]:Y,
ident_coreinst/output_leds_INST/b3_SoW/b8_jAA_KlCO_r:A,7181
ident_coreinst/output_leds_INST/b3_SoW/b8_jAA_KlCO_r:B,8326
ident_coreinst/output_leds_INST/b3_SoW/b8_jAA_KlCO_r:C,460
ident_coreinst/output_leds_INST/b3_SoW/b8_jAA_KlCO_r:D,6461
ident_coreinst/output_leds_INST/b3_SoW/b8_jAA_KlCO_r:Y,460
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b7_obT_wvW:A,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b7_obT_wvW:B,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b7_obT_wvW:Y,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[19]:CLK,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[19]:D,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[19]:EN,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[19]:Q,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[3]:A,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[3]:B,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[3]:C,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[3]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[3]:Y,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[14]:CLK,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[14]:D,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[14]:EN,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[14]:Q,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un28_b5_PRWcJ_axbxc2:A,8346
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un28_b5_PRWcJ_axbxc2:B,8299
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un28_b5_PRWcJ_axbxc2:C,8231
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/un28_b5_PRWcJ_axbxc2:Y,8231
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[7]:A,3347
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[7]:B,7044
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[7]:C,1449
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[7]:D,1430
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[7]:Y,1430
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[6]:A,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[6]:B,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[6]:C,
ident_coreinst/IICE_INST/b5_nUTGT/genblk5.b12_uRrc2XfY_rbN_5[6]:Y,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b15_vABZ3qsY_ub3Rme:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b15_vABZ3qsY_ub3Rme:D,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b15_vABZ3qsY_ub3Rme:EN,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b15_vABZ3qsY_ub3Rme:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r1[1]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r1[1]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r1[1]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:D,2446
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:EN,8213
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b8_uUT_CqMr[0]:SLn,
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_1[11]:A,
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_1[11]:B,7440
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_1[11]:C,6601
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_1[11]:D,2283
ident_coreinst/IICE_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_srsts_i_0_1[11]:Y,2283
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[5]:CLK,
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[5]:D,9087
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[5]:EN,1471
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[5]:Q,
ident_coreinst/IICE_INST/b3_SoW/b8_FZFFLXYE[5]:SLn,8014
ident_coreinst/output_leds_INST/b5_nUTGT/runstart_d:CLK,1375
ident_coreinst/output_leds_INST/b5_nUTGT/runstart_d:D,9093
ident_coreinst/output_leds_INST/b5_nUTGT/runstart_d:Q,1375
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/CFG_10:Y,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[1]:A,6653
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[1]:B,6616
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[1]:C,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[1]:D,
ident_coreinst/IICE_INST/b3_SoW/b6_SoWyQD/un1_b12_oFTt_v5rb3b4[1]:Y,6616
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[4]:A,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[4]:B,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[4]:C,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[4]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[4]:Y,
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs[4]:CLK,22
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs[4]:D,9110
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs[4]:Q,22
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_0:A,6694
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_0:B,6643
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_0:C,
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_0:D,
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_0:Y,6643
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[4]:A,3347
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[4]:B,7059
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[4]:C,1449
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[4]:D,1430
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s_lm_0[4]:Y,1430
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[21]:A,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[21]:B,
ident_coreinst/IICE_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9_10[21]:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r0[7]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r0[7]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r0[7]:Q,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b8_2S5I_CuY_RNI4QE691:A,2291
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b8_2S5I_CuY_RNI4QE691:B,5689
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b8_2S5I_CuY_RNI4QE691:C,1264
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b8_2S5I_CuY_RNI4QE691:D,1429
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk4.b8_2S5I_CuY_RNI4QE691:Y,1264
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[2]:A,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[2]:B,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[2]:C,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[2]:D,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b3_PfG_RNO[2]:Y,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_2_UIREG_6:A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_2_UIREG_6:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b4_oYh0[3]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b4_oYh0[3]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b4_oYh0[3]:EN,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b4_oYh0[3]:Q,
ident_coreinst/output_leds_INST/b5_nUTGT/iclksync_status/b4_oYh0[3]:SLn,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXs[7]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXs[7]:D,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXs[7]:Q,
ident_coreinst/output_leds_INST/b3_SoW/genblk9.b9_v_mzCDYXs[7]:SLn,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[0]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[0]:D,2512
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[0]:EN,8212
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[0]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/iclksync_current_state/b8_uUT_CqMr[0]:SLn,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/genblk2.b3_nUT[2]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/genblk2.b3_nUT[2]:D,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/genblk2.b3_nUT[2]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/genblk2.b3_nUT[2]:Q,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk2.b5_oRB_C[6]:CLK,3062
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk2.b5_oRB_C[6]:D,9110
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk2.b5_oRB_C[6]:Q,3062
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s[3]:CLK,5104
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s[3]:D,1430
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s[3]:EN,562
ident_coreinst/IICE_INST/b5_nUTGT/genblk4.b7_nYhI39s[3]:Q,5104
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr4:A,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr4:B,
ident_coreinst/IICE_INST/b5_nUTGT/cntrl_chain/b10_nUT_M9kYfr4:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_i_RNIKDOHV1[0]:A,7347
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_i_RNIKDOHV1[0]:B,1477
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_i_RNIKDOHV1[0]:C,1330
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_i_RNIKDOHV1[0]:D,1190
ident_coreinst/output_leds_INST/b5_nUTGT/b13_nAzGfFM_sLsv3_i_RNIKDOHV1[0]:Y,1190
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[9]:CLK,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[9]:D,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[9]:EN,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[9]:Q,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[9]:SLn,
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk2.b5_oRB_C[1]:CLK,2479
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk2.b5_oRB_C[1]:D,9087
ident_coreinst/output_leds_INST/b3_SoW/b6_SoWyQD/genblk2.b5_oRB_C[1]:Q,2479
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs[3]:CLK,-69
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs[3]:D,9110
ident_coreinst/IICE_INST/b5_nUTGT/b3_nfs[3]:Q,-69
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[3]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[3]:D,9087
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[3]:EN,1147
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[3]:Q,
ident_coreinst/output_leds_INST/b3_SoW/b8_FZFFLXYE[3]:SLn,7871
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[3]:CLK,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[3]:D,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[3]:EN,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[3]:Q,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1.b13_PLF_2grFt_FH9[3]:SLn,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[16]:CLK,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[16]:D,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[16]:EN,
ident_coreinst/output_leds_INST/b3_SoW/samplerStatus/genblk1.b13_PLF_2grFt_FH9[16]:Q,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b3_P_F_6_2_1_1:A,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b3_P_F_6_2_1_1:B,6785
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b3_P_F_6_2_1_1:C,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b3_P_F_6_2_1_1:D,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKF/b3_P_F_6_2_1_1:Y,6785
master/dataOut_1[0]:A,
master/dataOut_1[0]:B,
master/dataOut_1[0]:C,7513
master/dataOut_1[0]:D,8187
master/dataOut_1[0]:Y,7513
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_5:A,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_5:B,
ident_coreinst/IICE_INST/b3_SoW/genblk9.b9_v_mzCDYXsc_5:Y,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_3_UIREG_6:A,
ident_coreinst/comm_block_INST/jtagi/b9_Rcmi_KsDw/UJTAG_SEC_0_3_UIREG_6:Y,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r1[21]:CLK,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r1[21]:D,
ident_coreinst/output_leds_INST/b5_nUTGT/iicestat_reg_r1[21]:Q,
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_RNIIQ5441:A,6007
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_RNIIQ5441:B,5865
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_RNIIQ5441:C,
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_RNIIQ5441:D,6643
ident_coreinst/output_leds_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKG/b3_P_F_6_1_RNIIQ5441:Y,5865
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[0],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[10],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[11],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[12],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[13],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[1],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[2],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[3],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[4],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[5],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[6],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[7],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[8],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_ADDR[9],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_BLK_EN[0],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_BLK_EN[1],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_BLK_EN[2],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_CLK,
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_DIN[0],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_DIN[10],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_DIN[11],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_DIN[12],
ident_coreinst/output_leds_INST/b3_SoW/b3_SoW/b9_SoW_TWsrw_b9_SoW_TWsrw_0_0/INST_RAM1K20_IP:A_DIN[13],
